Emblem_ID,Factory_CName,Factory_Address,Factory_Tel,Factory_Fax,Factory_Director,Material_Name,PType_Name,Product_Name
018918,大潤發流通事業股份有限公司嘉義分公司,嘉義市西區博愛路二段281號,(05)2323699,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌肉絲
019303,家福股份有限公司經國分公司,桃園市經國路369號,03-316-0676,03-346-4704,羅智先,肉品,冷藏豬肉,冷藏精修豬里肌絞肉
018909,大潤發流通事業股份有限公司平鎮分公司,桃園市平鎮區南東路57-1號,(03)439-9888,(03)439-7485  ,林弘斌,肉品,冷藏豬肉,白毛豬：豬絞肉(70%瘦肉率)
018912,大潤發流通事業股份有限公司頭份分公司,苗栗縣頭份鎮自強路230號,037-592668,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花肉條
017001,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,冷藏豬肉,腹脅肉（五花肉、三枚肉）
019501,品冠現代畜產(股)有限公司,台中市西屯區林厝里5鄰安林路50-2號,04-24626828,04-24626808,,肉品,冷藏豬肉,腹脅肉附皮
018101,思牧企業股份有限公司內埔一廠,屏東縣內埔鄉豐田村延平路133號,08-7537910,08-7783339,李瑞德,肉品,冷藏豬肉,軟油
018920,大潤發流通事業股份有限公司台東分公司,台東縣臺東市中興路三段592號,089-222399,089-333099,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬小里肌燒肉片
018918,大潤發流通事業股份有限公司嘉義分公司,嘉義市西區博愛路二段281號,(05)2323699,,林弘斌,肉品,冷藏豬肉,白毛豬：里肌烤肉片
018901,大潤發流通事業股份有限公司南湖分公司,台北市內湖區舊宗路1段188號1~3樓,(02)2790-5050,(02)2795-6060,林弘斌,肉品,冷藏豬肉,白毛豬：豬前排
019302,家福股份有限公司天母分公司,台北市士林區德行西路47號,02-2833-8042,02-2833-8045,羅智先,肉品,冷藏豬肉,冷藏精修豬里肌絞肉
018915,大潤發流通事業股份有限公司斗南分公司,雲林縣斗南鎮西岐里文化街119巷21號,(05)595-5959 ,,林弘斌,肉品,冷藏豬肉,白毛豬：尾冬骨
013501,和榮意食品有限公司,雲林縣元長鄉鹿北村同安路48號,05-7983801,05-7983803,郭凉,肉品,冷藏豬肉,豬背油(中油)
019311,家福股份有限公司五甲分公司(PC),高雄市鳳山區林森路291號,07-713-8508,07-713-7549,羅智先,肉品,冷藏豬肉,台糖安心豚冷藏台灣豬梅花肉排
019311,家福股份有限公司五甲分公司(PC),高雄市鳳山區林森路291號,07-713-8508,07-713-7549,羅智先,肉品,冷藏豬肉,冷藏豬後腱
014599,玉美生技股份有限公司烏日廠(肉品),臺中市烏日區榮泉里南榮路53號、臺中市大肚區中和里南榮路59號,04-26932000,04-26935500,顏子芳,肉品,冷藏豬肉,後腿燒肉片
011801,誠昌實業股份有限公司,彰化縣秀水鄉彰水路二段90號,04-7696336,04-7692622,葉靜燕,肉品,冷藏豬肉,後腿肉附皮
018908,大潤發流通事業股份有限公司中壢分公司,桃園市中壢區中北路2段468號,(03)438-8288   ,(03)465-8528,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿肉塊
018905,大潤發流通事業股份有限公司中和分公司(景平店),新北市中和區景平路182號B1,(02)2943-6000,(02)2949-3149,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉片
016901,泰安食品股份有限公司屏東廠,屏東縣新園鄉新園村媽祖路407巷89號及89-1號2、3、4樓,08-8686789,,張宏象,肉品,冷藏豬肉,絞肉
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,小排骨
017501,欣樂食品股份有限公司,屏東縣長治鄉繁昌村中山路152號,08-7629855,08-7629875,張華欣,肉品,冷藏豬肉,小排骨
018908,大潤發流通事業股份有限公司中壢分公司,桃園市中壢區中北路2段468號,(03)438-8288   ,(03)465-8528,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬五帶皮花肉塊
016301,復進企業股份有限公司,屏東縣內埔鄉內埔工業區建業路1號,08-7783501#3,08-7783500,黃美足,肉品,冷藏豬肉,上肩肉（梅花肉）
010501,台灣農畜產工業股份有限公司,屏東縣屏東市建國路480號,08-7520525,08-7556980,張華欣,肉品,冷藏豬肉,里肌心
017601,萬偉股份有限公司,屏東縣萬丹鄉社區村萬丹路3段331號,08-7551725,08-7518524,蘇瑞榮,肉品,冷藏豬肉,腹脅肉附皮骨(帶皮骨五花肉)
018909,大潤發流通事業股份有限公司平鎮分公司,桃園市平鎮區南東路57-1號,(03)439-9888,(03)439-7485  ,林弘斌,肉品,冷藏豬肉,白毛豬：里肌炒肉片
019302,家福股份有限公司天母分公司,台北市士林區德行西路47號,02-2833-8042,02-2833-8045,羅智先,肉品,冷藏豬肉,台糖安心豚冷藏台灣豬五花肉條 
019309,家福股份有限公司中清分公司(PC),台中市西屯區中清路三段436號,(04)2426-2555,(04)2426-2556,羅智先,肉品,冷藏豬肉,*冷藏台灣豬腰內肉精修細絞
018916,大潤發流通事業股份有限公司台南分公司,台南市北區臨安路2段310號,(06)229-5999,(06)228-4868,林弘斌,肉品,冷藏豬肉,白毛豬：霜降豬肉
019309,家福股份有限公司中清分公司(PC),台中市西屯區中清路三段436號,(04)2426-2555,(04)2426-2556,羅智先,肉品,冷藏豬肉,*冷藏台灣豬梅花火鍋片
018914,大潤發流通事業股份有限公司員林分公司,彰化縣埔心鄉瓦南村中山路319號,(04)831-5058,(04)832-4098,林弘斌,肉品,冷藏豬肉,白毛豬：五花火鍋片
018907,大潤發流通事業股份有限公司八德分公司,桃園市八德區介壽路2段148號,(03)371-1133,(03)371-1917,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿炒肉片
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花肉塊
018909,大潤發流通事業股份有限公司平鎮分公司,桃園市平鎮區南東路57-1號,(03)439-9888,(03)439-7485  ,林弘斌,肉品,冷藏豬肉,白毛豬：里肌烤肉片
018907,大潤發流通事業股份有限公司八德分公司,桃園市八德區介壽路2段148號,(03)371-1133,(03)371-1917,林弘斌,肉品,冷藏豬肉,白毛豬：豬前排
015201,香里食品企業股份有限公司,南投縣南投市南崗工業區仁和路3號,049-2259999,049-2263000,洪芳美,肉品,冷藏豬肉,前腿蹄膀
018916,大潤發流通事業股份有限公司台南分公司,台南市北區臨安路2段310號,(06)229-5999,(06)228-4868,林弘斌,肉品,冷藏豬肉,白毛豬：梅花肉
018901,大潤發流通事業股份有限公司南湖分公司,台北市內湖區舊宗路1段188號1~3樓,(02)2790-5050,(02)2795-6060,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬後腿燒肉片
018916,大潤發流通事業股份有限公司台南分公司,台南市北區臨安路2段310號,(06)229-5999,(06)228-4868,林弘斌,肉品,冷藏豬肉,白毛豬：後腿炒肉片
018914,大潤發流通事業股份有限公司員林分公司,彰化縣埔心鄉瓦南村中山路319號,(04)831-5058,(04)832-4098,林弘斌,肉品,冷藏豬肉,白毛豬：梅花火鍋片
018906,大潤發流通事業股份有限公司土城分公司,新北市土城區永安街25號,(02)2267-4750  ,(02)2267-8256,林弘斌,肉品,冷藏豬肉,白毛豬：前足長
018911,大潤發流通事業股份有限公司新竹分公司,新竹市湳雅街93-95號,03-5357699,,林弘斌,肉品,冷藏豬肉,白毛豬：帶皮五花肉塊
018914,大潤發流通事業股份有限公司員林分公司,彰化縣埔心鄉瓦南村中山路319號,(04)831-5058,(04)832-4098,林弘斌,肉品,冷藏豬肉,白毛豬：胛心肉塊附皮
018906,大潤發流通事業股份有限公司土城分公司,新北市土城區永安街25號,(02)2267-4750  ,(02)2267-8256,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花肉條
018919,大潤發流通事業股份有限公司鳳山分公司,高雄市鳳山區文化路59號,07-7102999,,林弘斌,肉品,冷藏豬肉,白毛豬：帶皮五花扣肉塊
018918,大潤發流通事業股份有限公司嘉義分公司,嘉義市西區博愛路二段281號,(05)2323699,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮五花扣肉條
018701,保億冷凍食品有限公司,屏東縣九如鄉玉泉村黃金路51號,08-7031616,08-7031699,蘇文旭,肉品,冷藏豬肉,肋骨（支骨）
019309,家福股份有限公司中清分公司(PC),台中市西屯區中清路三段436號,(04)2426-2555,(04)2426-2556,羅智先,肉品,冷藏豬肉,冷藏豬霜降肉片
018919,大潤發流通事業股份有限公司鳳山分公司,高雄市鳳山區文化路59號,07-7102999,,林弘斌,肉品,冷藏豬肉,白毛豬：梅花炒肉片
011001,雅勝冷凍食品股份有限公司,桃園市蘆竹區山腳里7鄰泉州路3號,03-3244466,03-3243779,林惠美,肉品,冷藏豬肉,台灣豬五花厚片250g
018918,大潤發流通事業股份有限公司嘉義分公司,嘉義市西區博愛路二段281號,(05)2323699,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心肉絲
019501,品冠現代畜產(股)有限公司,台中市西屯區林厝里5鄰安林路50-2號,04-24626828,04-24626808,,肉品,冷藏豬肉,肩胛軟骨（前腿軟骨）
018101,思牧企業股份有限公司內埔一廠,屏東縣內埔鄉豐田村延平路133號,08-7537910,08-7783339,李瑞德,肉品,冷藏豬肉,肋骨（支骨）
018912,大潤發流通事業股份有限公司頭份分公司,苗栗縣頭份鎮自強路230號,037-592668,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花肉
018914,大潤發流通事業股份有限公司員林分公司,彰化縣埔心鄉瓦南村中山路319號,(04)831-5058,(04)832-4098,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬小里肌燒肉片
018907,大潤發流通事業股份有限公司八德分公司,桃園市八德區介壽路2段148號,(03)371-1133,(03)371-1917,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心肉絲
018905,大潤發流通事業股份有限公司中和分公司(景平店),新北市中和區景平路182號B1,(02)2943-6000,(02)2949-3149,林弘斌,肉品,冷藏豬肉,白毛豬：白肉火鍋片
018906,大潤發流通事業股份有限公司土城分公司,新北市土城區永安街25號,(02)2267-4750  ,(02)2267-8256,林弘斌,肉品,冷藏豬肉,白毛豬：五花肉片
018913,大潤發流通事業股份有限公司台中分公司,台中市忠明路499號,(04)2201-5659 ,,林弘斌,肉品,冷藏豬肉,白毛豬：後腿肉塊
018912,大潤發流通事業股份有限公司頭份分公司,苗栗縣頭份鎮自強路230號,037-592668,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌燒肉片
018911,大潤發流通事業股份有限公司新竹分公司,新竹市湳雅街93-95號,03-5357699,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬梅花火鍋片
018904,大潤發流通事業股份有限公司中和分公司(潤泰全球(股)公司),新北市中和區中山路2段228號B1,(02)8241-1111,(02)8241-1001,林弘斌,肉品,冷藏豬肉,白毛豬：里肌肉排
018901,大潤發流通事業股份有限公司南湖分公司,台北市內湖區舊宗路1段188號1~3樓,(02)2790-5050,(02)2795-6060,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬帶皮後腿肉塊
011801,誠昌實業股份有限公司,彰化縣秀水鄉彰水路二段90號,04-7696336,04-7692622,葉靜燕,肉品,冷藏豬肉,腹脅排（腩排、肉排）
018910,大潤發流通事業股份有限公司忠孝分公司,新竹市忠孝路300號,(03)561-0168,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌火鍋片
016901,泰安食品股份有限公司屏東廠,屏東縣新園鄉新園村媽祖路407巷89號及89-1號2、3、4樓,08-8686789,,張宏象,肉品,冷藏豬肉,大骨（指肩胛骨、前肢骨【上、下腕骨】、髖骨【骨盤骨】或後肢骨【大腿骨及下腿骨】）
018906,大潤發流通事業股份有限公司土城分公司,新北市土城區永安街25號,(02)2267-4750  ,(02)2267-8256,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬小里肌燒肉片
017001,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,冷藏豬肉,下肩肉（前腿肉）
018911,大潤發流通事業股份有限公司新竹分公司,新竹市湳雅街93-95號,03-5357699,,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌肉塊
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心肉塊
018920,大潤發流通事業股份有限公司台東分公司,台東縣臺東市中興路三段592號,089-222399,089-333099,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬里肌肉絲
018902,大潤發流通事業股份有限公司中崙分公司(潤泰創新國際(股)公司),台北市八德路2段306號地下3樓,(02)2779-0006,(02)2779-0123,林弘斌,肉品,冷藏豬肉,白毛豬：胛心肉絲
018905,大潤發流通事業股份有限公司中和分公司(景平店),新北市中和區景平路182號B1,(02)2943-6000,(02)2949-3149,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬胛心肉絲
018914,大潤發流通事業股份有限公司員林分公司,彰化縣埔心鄉瓦南村中山路319號,(04)831-5058,(04)832-4098,林弘斌,肉品,冷藏豬肉,白毛豬：後腿肉塊附皮
018910,大潤發流通事業股份有限公司忠孝分公司,新竹市忠孝路300號,(03)561-0168,,林弘斌,肉品,冷藏豬肉,白毛豬：後腿炒肉片
017001,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,冷藏豬肉,背脊肉附骨（帶骨里肌肉）
018905,大潤發流通事業股份有限公司中和分公司(景平店),新北市中和區景平路182號B1,(02)2943-6000,(02)2949-3149,林弘斌,肉品,冷藏豬肉,白毛豬：梅花肉
018912,大潤發流通事業股份有限公司頭份分公司,苗栗縣頭份鎮自強路230號,037-592668,,林弘斌,肉品,冷藏豬肉,白毛豬：後腿炒肉片
018911,大潤發流通事業股份有限公司新竹分公司,新竹市湳雅街93-95號,03-5357699,,林弘斌,肉品,冷藏豬肉,白毛豬：里肌肉排
015601,信功實業股份有限公司,屏東縣長治鄉繁昌村中山路122號,08-7624567,08-7620075,楊博仁,肉品,冷藏豬肉,豬背脂(中油)
018906,大潤發流通事業股份有限公司土城分公司,新北市土城區永安街25號,(02)2267-4750  ,(02)2267-8256,林弘斌,肉品,冷藏豬肉,白毛豬：豬絞肉(70%瘦肉率)
017001,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,冷藏豬肉,前腱肉
010501,台灣農畜產工業股份有限公司,屏東縣屏東市建國路480號,08-7520525,08-7556980,張華欣,肉品,冷藏豬肉,中油
017601,萬偉股份有限公司,屏東縣萬丹鄉社區村萬丹路3段331號,08-7551725,08-7518524,蘇瑞榮,肉品,冷藏豬肉,豬腳（如：台式豬腳、萬巒豬腳、德式豬腳；但不認定自腕關節切下之前肢豬腳）
018903,大潤發流通事業股份有限公司新店分公司,新北市新店區環河路22號B1,(02)8912-2188,(02)8912-2199,林弘斌,肉品,冷藏豬肉,白毛豬：豬雪花肉
017601,萬偉股份有限公司,屏東縣萬丹鄉社區村萬丹路3段331號,08-7551725,08-7518524,蘇瑞榮,肉品,冷藏豬肉,肋骨（支骨）
018911,大潤發流通事業股份有限公司新竹分公司,新竹市湳雅街93-95號,03-5357699,,林弘斌,肉品,冷藏豬肉,白毛豬：後腿赤肉塊
018918,大潤發流通事業股份有限公司嘉義分公司,嘉義市西區博愛路二段281號,(05)2323699,,林弘斌,肉品,冷藏豬肉,白毛豬：腰內肉
019309,家福股份有限公司中清分公司(PC),台中市西屯區中清路三段436號,(04)2426-2555,(04)2426-2556,羅智先,肉品,冷藏豬肉,台糖安心豚冷藏台灣豬後腿肉粗絞
017801,嘉一香食品股份有限公司樹林廠,新北市樹林區俊安街43號,02-26894911,02-26895910,陳國訓,肉品,冷藏豬肉,肩胛排（中排）
018915,大潤發流通事業股份有限公司斗南分公司,雲林縣斗南鎮西岐里文化街119巷21號,(05)595-5959 ,,林弘斌,肉品,冷藏豬肉,白毛豬：豬雪花肉
019303,家福股份有限公司經國分公司,桃園市經國路369號,03-316-0676,03-346-4704,羅智先,肉品,冷藏豬肉,大-冷藏豬五花肉附皮
018901,大潤發流通事業股份有限公司南湖分公司,台北市內湖區舊宗路1段188號1~3樓,(02)2790-5050,(02)2795-6060,林弘斌,肉品,冷藏豬肉,黑毛豬：黑豬背肌肉
014599,玉美生技股份有限公司烏日廠(肉品),臺中市烏日區榮泉里南榮路53號、臺中市大肚區中和里南榮路59號,04-26932000,04-26935500,顏子芳,肉品,冷藏豬肉,附皮五花肉條
